image_id,R,G,B,gray,grad_mag,grad_dir,laplacian,local_std,x_norm,y_norm,is_edge
134008,0.36862746,0.36078432,0.2,0.30980393,0.024391469,-1.3644725,0.002614379,0.013128377,0.9416666666666668,0.234375,0
134008,0.53333336,0.42745098,0.25882354,0.40653595,0.44240102,1.6159917,0.0013071746,0.15912403,0.6375,0.38125,0
134008,0.4627451,0.4,0.25882354,0.37385622,0.025236228,0.6919214,0.02352941,0.0104339775,0.35,0.159375,0
134008,0.30980393,0.2901961,0.16470589,0.25490198,0.036297485,-1.4635175,0.035294116,0.015760785,0.1395833333333333,0.60625,0
134008,0.4509804,0.41960785,0.27450982,0.38169935,0.033312753,3.1415927,0.043137252,0.04776772,0.1458333333333333,0.8375,0
134008,0.42745098,0.38039216,0.23137255,0.34640524,0.015245615,2.1486983,0.005228758,0.008947846,0.45,0.10625,0
134008,0.43529412,0.3882353,0.23921569,0.35424837,0.031062143,-0.42366892,0.009150326,0.012618197,0.7416666666666667,0.203125,0
134008,0.45882353,0.43137255,0.2509804,0.38039216,0.060658086,-1.1562895,0.007843137,0.027020589,0.6229166666666667,0.253125,0
134008,0.44705883,0.4,0.24313726,0.3633987,0.047404878,-1.2490458,0.0496732,0.021504479,0.90625,0.18125,0
134008,0.38039216,0.34901962,0.20784314,0.3124183,0.053513967,-2.1040986,0.007843137,0.029152323,0.21875,0.44375,0
134008,0.42352942,0.3764706,0.22745098,0.34248367,0.08398588,2.120286,0.0039215684,0.026837151,0.2645833333333333,0.275,0
134008,0.39607844,0.35686275,0.21960784,0.32418302,0.043639846,-2.500636,0.016993463,0.013212948,0.2604166666666667,0.615625,0
134008,0.34509805,0.34509805,0.19607843,0.29542485,0.04821087,-1.709436,0.005228758,0.014921816,0.1583333333333333,0.4625,0
134008,0.3137255,0.3019608,0.1254902,0.24705882,0.1623672,-1.8514446,0.08104578,0.05926297,0.3104166666666667,0.975,0
134008,0.4862745,0.43137255,0.29411766,0.40392157,0.04812769,1.7681922,0.027450979,0.024579821,0.6520833333333333,0.66875,0
134008,0.39215687,0.35686275,0.19607843,0.3150327,0.0417998,1.2742506,0.018300653,0.02028168,0.3145833333333333,0.146875,0
134008,0.39215687,0.3372549,0.19215687,0.30718955,0.050946612,-1.283515,0.058823526,0.02561034,0.6208333333333333,0.7125,0
134008,0.28627452,0.29411766,0.14901961,0.24313726,0.07175788,0.38050625,0.054902002,0.026408834,0.0770833333333333,0.778125,0
134008,0.3137255,0.29803923,0.15294118,0.25490198,0.052672114,-0.96525156,0.011764735,0.018370263,0.1458333333333333,0.30625,0
134008,0.3254902,0.26666668,0.11372549,0.23529412,0.23906913,-2.1845665,0.37124187,0.082476184,0.5041666666666667,0.575,0
134008,0.33333334,0.3372549,0.18039216,0.28366014,0.014478171,-3.0648208,0.0248366,0.01950663,0.2395833333333333,0.81875,0
134008,0.54509807,0.4862745,0.31764707,0.4496732,0.09573519,2.4795327,0.1045751,0.03871015,0.7583333333333333,0.321875,0
134008,0.4,0.36078432,0.22352941,0.3281046,0.07279004,-1.9456371,0.0248366,0.018305052,0.1458333333333333,0.596875,0
134008,0.43529412,0.38039216,0.23529412,0.3503268,0.008778681,2.176341,0.009150326,0.0089245,0.2083333333333333,0.31875,0
134008,0.35686275,0.3137255,0.19607843,0.2888889,0.016656376,0.64350116,0.054901958,0.012967637,0.34375,0.615625,0
134008,0.37254903,0.36078432,0.18431373,0.30588236,0.0824112,1.815775,0.015686274,0.02241395,0.2479166666666666,0.965625,0
134052,0.47843137,0.4392157,0.29803923,0.40522876,0.28224215,-0.37572446,0.06797379,0.11759395,0.69375,0.4875,1
134052,0.58431375,0.52156866,0.32941177,0.47843137,0.09982643,1.3412689,0.028758258,0.11095164,0.5104166666666666,0.2875,1
134052,0.4862745,0.45490196,0.3137255,0.41830066,0.08741589,-2.8625793,0.009150237,0.06086059,0.4125,0.553125,1
134052,0.21960784,0.22352941,0.101960786,0.18169935,0.042867806,2.6921623,0.42614383,0.09721481,0.2416666666666666,0.63125,1
134052,0.50980395,0.44705883,0.24705882,0.40130723,0.105519794,-1.7394838,0.23398688,0.15277596,0.5770833333333333,0.728125,1
134052,0.30980393,0.2901961,0.16470589,0.25490198,0.116201475,-0.17286058,0.009150371,0.09975087,0.6875,0.61875,1
134052,0.5372549,0.46666667,0.28627452,0.4300654,0.039818387,0.6069885,0.039215624,0.0936183,0.1645833333333333,0.3375,1
134052,0.63529414,0.5686275,0.39607844,0.53333336,0.19972831,-1.769976,0.2627451,0.1298446,0.5958333333333333,0.296875,1
134052,0.4745098,0.41960785,0.26666668,0.3869281,0.28518543,-0.6521024,0.022222176,0.103003114,0.6625,0.365625,1
134052,0.49803922,0.49803922,0.3882353,0.4614379,0.0580901,-1.8480216,0.0013071597,0.03131859,0.1958333333333333,0.728125,1
134052,0.5529412,0.5372549,0.39215687,0.49411765,0.50588464525,-0.75044745,0.05359474,0.18902229,0.4083333333333333,0.709375,1
134052,0.50980395,0.45882353,0.28627452,0.41830066,0.16898027,-1.0626534,0.17385626,0.092014946,0.5375,0.784375,1
134052,0.4627451,0.44313726,0.29411766,0.4,0.48941374,-0.3863664,0.23921564,0.13692693,0.6791666666666667,0.41875,1
134052,0.27450982,0.24313726,0.101960786,0.20653595,0.36589298,1.1199187,0.3869281,0.119020276,0.8270833333333333,0.625,1
134052,0.40392157,0.37254903,0.22745098,0.33464053,0.18309392,0.7748722,0.42941190324999995,0.11296201,0.2479166666666666,0.6125,1
134052,0.54509807,0.49019608,0.2509804,0.42875817,0.50588464525,0.10947601,0.42941190324999995,0.20941944,0.1875,0.6125,1
134052,0.7137255,0.6156863,0.39607844,0.5751634,0.19635256,-0.20737705,0.11372554,0.089791656,0.6520833333333333,0.45625,1
134052,0.4392157,0.41960785,0.3019608,0.3869281,0.32746607,0.51329625,0.3372549,0.13199756,0.0875,0.51875,1
134052,0.3764706,0.36078432,0.22352941,0.32026145,0.32380038,1.8801252,0.043137237,0.101031415,0.05,0.50625,1
134052,0.84705883,0.7647059,0.5411765,0.7176471,0.21861398,-0.11662319,0.19084966,0.13352428,0.5583333333333333,0.625,1
134052,0.49803922,0.46666667,0.32156864,0.42875817,0.17088303,0.61159706,0.12941182,0.08673918,0.25,0.609375,1
134052,0.43137255,0.4,0.25490198,0.3620915,0.4265535,0.7838921,0.0052287877,0.13693258,0.83125,0.621875,1
134052,0.6,0.5058824,0.31764707,0.47450984,0.024284055,0.1313158,0.032679707,0.06302447,0.4708333333333333,0.3,1
134052,0.5764706,0.5254902,0.3529412,0.48496735,0.18576336,-0.6953643,0.015686274,0.097354725,0.5416666666666666,0.7875,1
134052,0.6117647,0.5058824,0.29803923,0.47189546,0.436966,1.6155117,0.3503267,0.14661808,0.675,0.553125,1
134052,0.41568628,0.41960785,0.28627452,0.37385622,0.12709278,3.0664656,0.19477125,0.08593932,0.09375,0.509375,1
134052,0.6039216,0.5176471,0.3254902,0.48235297,0.11899653,0.29035953,0.032679737,0.107714586,0.1895833333333333,0.596875,1
134052,0.5019608,0.46666667,0.3137255,0.42745098,0.02185103,0.8148008,0.043137252,0.07579338,0.1208333333333333,0.328125,1
134052,0.57254905,0.5294118,0.3529412,0.48496735,0.2126817,-2.4681861,0.014379144,0.10265881,0.54375,0.7875,1
134052,0.34117648,0.31764707,0.19215687,0.28366014,0.23713581,-2.2775528,0.013071865,0.08458046,0.5520833333333334,0.784375,1
134052,0.3019608,0.2901961,0.15294118,0.24836601,0.2595841,-1.1737169,0.07450982,0.08648236,0.25625,0.5875,1
134052,0.5294118,0.54509807,0.4,0.49150327,0.36630332,0.13558355,0.17908493,0.098759785,0.6895833333333333,0.68125,1
134052,0.29803923,0.30980393,0.20392157,0.27058825,0.16703613,-1.8012642,0.0104575455,0.058998175,0.58125,0.78125,1
134052,0.40784314,0.3529412,0.16862746,0.30980393,0.19693172,0.17387038,0.23921567,0.20647381,0.18125,0.634375,1
134052,0.49803922,0.44705883,0.30980393,0.41830066,0.3212439,1.6798921,0.040522844,0.14425488,0.44375,0.546875,1
134052,0.63529414,0.58431375,0.4117647,0.5437909,0.30592772,2.452938,0.14117649,0.11653029,0.3416666666666667,0.6625,1
134052,0.6,0.5529412,0.39607844,0.5163399,0.18086018,1.9624965,0.07973862,0.11789117,0.2958333333333333,0.596875,1
134052,0.85490197,0.75686276,0.5372549,0.7163399,0.20176342,3.021985,0.2915033,0.15759595,0.3291666666666666,0.640625,1
134052,0.4627451,0.43137255,0.28627452,0.39346406,0.046934716,-1.3164283,0.087581694,0.067531034,0.45625,0.540625,1
134052,0.5254902,0.45490196,0.26666668,0.41568628,0.023206513,-2.4393365,8.940697e-08,0.06889569,0.1583333333333333,0.3375,1
134052,0.36078432,0.3372549,0.19607843,0.29803923,0.20695423,0.9255393,0.09019607,0.113527164,0.45,0.54375,1
134052,0.9490196,0.8509804,0.627451,0.8091503,0.26157242,-1.755931,0.42941190324999995,0.1362565,0.6520833333333333,0.734375,1
134052,0.49411765,0.43137255,0.23137255,0.38562092,0.02534018,1.3171222,0.07581705,0.03652331,0.0395833333333333,0.425,1
134052,0.6313726,0.58431375,0.42745098,0.54771245,0.46351895,2.6011734,0.28366017,0.15683375,0.31875,0.61875,1
134052,0.4509804,0.4,0.2627451,0.37124184,0.057979856,0.618428,0.005228758,0.024873905,0.2541666666666666,0.253125,1
134052,0.49019608,0.43137255,0.2627451,0.39477125,0.06973807,1.8141953,0.039215714,0.07001198,0.3375,0.334375,1
134052,0.4627451,0.4117647,0.24705882,0.37385622,0.06872169,0.42225116,0.027450979,0.053332016,0.025,0.465625,1
134052,0.5647059,0.4862745,0.2784314,0.4431373,0.18308489,1.8627285,0.21830058,0.049299784,0.61875,0.30625,1
134052,0.4627451,0.4392157,0.29803923,0.4,0.15456209,1.8906882,0.11503267,0.11787448,0.7625,0.64375,1
134052,0.5921569,0.5137255,0.28235295,0.4627451,0.32136202,-0.083493456,0.10457513,0.1843028,0.1770833333333333,0.51875,1
134052,0.42352942,0.42352942,0.2901961,0.37908497,0.12722102,-1.3621967,0.22745103,0.06489033,0.6333333333333333,0.425,1
134052,0.27450982,0.21960784,0.07450981,0.18954249,0.22332034,-0.081452005,0.42941190324999995,0.13122217,0.6875,0.459375,1
134052,0.28627452,0.2627451,0.12941177,0.22614379,0.41331086,2.4730308,0.24313727,0.12539428,0.1541666666666666,0.496875,1
134052,0.67058825,0.5803922,0.38431373,0.545098,0.09536329,-0.1674979,0.013072163,0.13678707,0.5791666666666667,0.721875,1
134052,0.44313726,0.41960785,0.28627452,0.38300654,0.05039456,2.6537564,0.04575163,0.07729239,0.3125,0.340625,1
134052,0.4862745,0.4392157,0.28235295,0.40261438,0.044399954,-2.2982883,0.039215684,0.047520954,0.2791666666666667,0.34375,1
134052,0.3019608,0.2784314,0.14509805,0.24183007,0.18535191,0.29849902,0.19607846,0.111108966,0.6895833333333333,0.65625,1
134052,0.5137255,0.47058824,0.29411766,0.4261438,0.41199023,0.61460984,0.07581699,0.12433945,0.8354166666666667,0.615625,1
134052,0.56078434,0.49019608,0.30980393,0.4535948,0.06120347,-1.1503111,0.14901966,0.0797648,0.1625,0.3375,1
134052,0.6156863,0.5254902,0.32941177,0.49019608,0.0041133086,-1.6814525,0.02483651,0.021389492,0.4729166666666666,0.296875,1
134052,0.22352941,0.25490198,0.16470589,0.21437909,0.0069486084,0.19739558,0.0039215684,0.0044362945,0.1895833333333333,0.0875,0
134052,0.43137255,0.41568628,0.26666668,0.37124184,0.32996124,0.8868103,0.2888889,0.11849686,0.3020833333333333,0.478125,0
134052,0.16078432,0.17254902,0.06666667,0.13333334,0.011437591,1.4513675,0.0013071895,0.004441959,0.1583333333333333,0.2375,0
134052,0.28235295,0.3137255,0.21960784,0.27189544,0.010901874,-1.5707964,0.0,0.0046635014,0.3958333333333333,0.05625,0
134052,0.21176471,0.23137255,0.14117648,0.19477125,0.006094333,2.6779451,0.007843137,0.0026792975,0.1770833333333333,0.18125,0
134052,0.5686275,0.5372549,0.34509805,0.48366013,0.09815887,-2.1048665,0.0640524,0.06979732,0.40625,0.675,0
134052,0.36078432,0.32941177,0.1882353,0.29281047,0.11403081,2.8879187,0.0496732,0.050035205,0.0395833333333333,0.540625,0
134052,0.5803922,0.5686275,0.44705883,0.5320262,0.065794975,-1.2621452,0.42941190324999995,0.15192318,0.4625,0.465625,0
134052,0.4509804,0.43529412,0.29803923,0.39477125,0.04451135,-2.0024915,0.015686274,0.030286478,0.7666666666666667,0.975,0
134052,0.23921569,0.25882354,0.16862746,0.22222222,0.020845825,-2.9441972,0.007843137,0.010506382,0.8604166666666667,0.084375,0
134052,0.30980393,0.3254902,0.18039216,0.27189544,0.010358374,-2.2318397,0.005228758,0.0040004808,0.95,0.190625,0
134052,0.6509804,0.54901963,0.34901962,0.5163399,0.090398155,-3.0409245,0.12287587,0.052743133,0.2833333333333333,0.65625,0
134052,0.47843137,0.45490196,0.32941177,0.42091504,0.091374375,0.30288482,0.062745064,0.043757226,0.3666666666666666,0.796875,0
134052,0.30980393,0.35686275,0.27058825,0.3124183,0.0019271972,0.7853981,0.0,0.0031995466,0.5416666666666666,0.13125,0
134052,0.5647059,0.53333336,0.38039216,0.4928105,0.15511112,-2.7159348,0.13986936,0.105309546,0.5291666666666667,0.34375,0
134052,0.23529412,0.25490198,0.16470589,0.21830066,0.018980691,-2.7744188,0.0,0.011017818,0.8625,0.078125,0
134052,0.6745098,0.6039216,0.41568628,0.5647059,0.18029912,-1.1420842,0.026143879,0.061990328,0.64375,0.621875,0
134052,0.76862746,0.6039216,0.36862746,0.5803922,0.13495882,-2.3847582,0.04444444,0.044520702,0.5083333333333333,0.66875,0
134052,0.57254905,0.53333336,0.39215687,0.4993464,0.2182267,2.1726549,0.13594764,0.11616246,0.1854166666666666,0.778125,0
134052,0.3372549,0.32941177,0.23137255,0.29934642,0.041118562,0.7697745,0.019607842,0.021779718,0.33125,0.315625,0
134052,0.3019608,0.34901962,0.25490198,0.3019608,0.019164607,-2.5930433,0.005228758,0.005473462,0.5,0.128125,0
134052,0.654902,0.57254905,0.3882353,0.5385621,0.061757226,-2.6845238,0.1764707,0.06819176,0.9541666666666668,0.709375,0
134052,0.627451,0.5176471,0.32941177,0.49150327,0.03859745,2.0344443,0.035294086,0.019394202,0.675,0.3,0
134052,0.47843137,0.43529412,0.25882354,0.39084968,0.070268594,-2.6056077,0.05098039,0.038256533,0.9666666666666668,0.596875,0
134052,0.61960787,0.5372549,0.36078432,0.5058823,0.022151148,1.8406453,0.10588208,0.048799276,0.63125,0.69375,0
134052,0.34901962,0.34901962,0.20784314,0.3019608,0.059215818,-1.2830133,0.058823526,0.028963996,0.0416666666666666,0.603125,0
134052,0.52156866,0.5019608,0.3529412,0.45882356,0.016072806,2.316215,0.020915091,0.015330398,0.3729166666666667,0.971875,0
134052,0.2509804,0.27450982,0.17254902,0.23267974,0.013627343,-2.4980917,0.007843137,0.0054625613,0.9479166666666666,0.103125,0
134052,0.49411765,0.44705883,0.29803923,0.4130719,0.03764482,-1.9154438,0.014379084,0.017904015,0.8083333333333333,0.953125,0
134052,0.54509807,0.56078434,0.42352942,0.50980395,0.12546699,-2.299844,0.25751644,0.059131317,0.03125,0.75625,0
134052,0.56078434,0.5137255,0.34901962,0.47450984,0.063698046,-1.6278768,0.033986956,0.025298906,0.39375,0.934375,0
134052,0.65882355,0.6392157,0.5137255,0.6039216,0.38931987,-2.6388006,0.36862743,0.09179866,0.4166666666666667,0.809375,0
134052,0.5254902,0.5019608,0.36078432,0.4627451,0.043059938,0.7555563,0.05098033,0.033582207,0.1645833333333333,0.975,0
134052,0.32156864,0.36078432,0.26666668,0.31633988,0.006423991,1.4288993,0.009150326,0.0024581335,0.3979166666666666,0.15,0
134052,0.23921569,0.23921569,0.12941177,0.20261438,0.06590463,3.1071236,0.053594768,0.032552343,0.6833333333333333,0.70625,0
134052,0.6784314,0.6666667,0.5058824,0.6169935,0.16312511,-0.46489292,0.19084969,0.07124557,0.55,0.859375,0
134052,0.5254902,0.46666667,0.30588236,0.43267974,0.012653794,-2.7744188,0.011764705,0.007072708,0.8916666666666667,0.365625,0
134052,0.69411767,0.61960787,0.4509804,0.5882353,0.21560605,-1.3304164,0.04705888,0.06680894,0.3458333333333333,0.6875,0
134052,0.25882354,0.2784314,0.19215687,0.24313726,0.0069486084,-1.7681919,0.0039215684,0.0026527483,0.8354166666666667,0.134375,0
134052,0.30588236,0.3019608,0.18039216,0.2627451,0.055055514,1.7617195,0.014379084,0.059475243,0.3729166666666667,0.928125,0
134052,0.25882354,0.2901961,0.2,0.2496732,0.0019272045,-0.7853981,0.0039215833,0.0033116846,0.0520833333333333,0.065625,0
134052,0.23529412,0.26666668,0.17254902,0.2248366,0.027794434,2.9441972,0.002614379,0.012471052,0.1708333333333333,0.075,0
134052,0.45882353,0.45490196,0.33333334,0.41568628,0.043616958,1.5499661,0.14379084,0.04616631,0.8083333333333333,0.81875,0
134052,0.5764706,0.5686275,0.41568628,0.52026147,0.23322718,2.9495447,0.2640523,0.14694746,0.5395833333333333,0.490625,0
134052,0.29803923,0.3372549,0.24313726,0.29281047,0.0027254685,3.1415927,0.0,0.0021853654,0.7416666666666667,0.075,0
134052,0.27058825,0.30980393,0.21568628,0.2653595,0.008375859,-1.7894653,0.0065359473,0.0041188556,0.71875,0.065625,0
134052,0.5058824,0.42745098,0.23137255,0.38823533,0.089422785,-1.4332097,0.015686393,0.046731092,0.275,0.734375,0
134052,0.38431373,0.37254903,0.24313726,0.33333334,0.18311192,1.0516503,0.15032679,0.05550254,0.19375,0.771875,0
134052,0.31764707,0.3372549,0.24705882,0.3006536,0.003459425,1.1659045,0.007843137,0.0030419766,0.7166666666666667,0.19375,0
134052,0.27450982,0.31764707,0.2509804,0.28104576,0.001816979,-1.5707964,0.014379084,0.0036036596,0.3604166666666666,0.015625,0
134052,0.4627451,0.4745098,0.36078432,0.43267974,0.15811373,-1.6801846,0.0013071597,0.11494117,0.4791666666666667,0.50625,0
134052,0.30588236,0.34509805,0.2509804,0.3006536,0.006094333,-2.0344439,0.011764705,0.0059646056,0.5145833333333333,0.05,0
134052,0.47058824,0.45490196,0.30980393,0.4117647,0.04926828,1.1731684,0.060130715,0.025055062,0.90625,0.84375,0
134052,0.5921569,0.5176471,0.34901962,0.4862745,0.0861486,-2.6590793,0.0261437,0.024040725,0.88125,0.55625,0
134052,0.29411766,0.3254902,0.23137255,0.28366014,0.028382119,2.4468546,0.013071895,0.0137706995,0.5791666666666667,0.046875,0
134052,0.47058824,0.45882353,0.32156864,0.41699347,0.45014992,-1.1486785,0.06666662,0.13521016,0.5208333333333334,0.334375,0
134052,0.25490198,0.24313726,0.11372549,0.20392157,0.042110227,1.1602389,0.005228758,0.023482835,0.1645833333333333,0.2625,0
134052,0.4745098,0.42352942,0.2509804,0.38300654,0.017987175,0.7853981,0.028758168,0.022327524,0.7708333333333334,0.48125,0
134052,0.35686275,0.35686275,0.20784314,0.30718955,0.50588464525,1.9247401,0.12941173,0.14683582,0.6020833333333333,0.396875,0
134052,0.4117647,0.34117648,0.19215687,0.3150327,0.018192489,1.520838,0.09803921,0.044782504,0.7458333333333333,0.90625,0
135037,0.32941177,0.41960785,0.44313726,0.39738563,0.040470183,-0.9592994,0.037908494,0.046696164,0.4791666666666667,0.5875,1
135037,0.4627451,0.5058824,0.4509804,0.47320262,0.50588464525,-0.118569866,0.10196075,0.26373613,0.7854166666666667,0.390625,1
135037,0.53333336,0.7607843,0.7019608,0.6653595,0.2488689,-1.1160465,0.06928104,0.13602051,0.7833333333333333,0.89375,1
135037,0.21960784,0.27058825,0.29411766,0.26143792,0.04408017,0.11256553,0.010457531,0.021965025,0.7854166666666667,0.1875,1
135037,0.20784314,0.2901961,0.3019608,0.26666668,0.11520975,1.8590866,0.028758183,0.07539396,0.41875,0.634375,1
135037,0.27450982,0.34901962,0.3764706,0.33333334,0.040369686,2.9034789,0.018300653,0.014544051,0.7791666666666667,0.134375,1
135037,0.20392157,0.29803923,0.34509805,0.28235295,0.05872227,-2.3378482,0.027450979,0.033610813,0.80625,0.209375,1
135037,0.20784314,0.32156864,0.38431373,0.30457518,0.029166557,-2.2822554,0.007843137,0.022061149,0.80625,0.165625,1
135037,0.9843137,1.0,0.9607843,0.9816993,0.1986427,-1.4940242,0.14509779,0.1203061,0.7229166666666667,0.63125,1
135037,0.40784314,0.45490196,0.44705883,0.4366013,0.50588464525,1.7021599,0.08758168,0.21122707,0.6166666666666667,0.671875,1
135037,0.2901961,0.32941177,0.33333334,0.31764707,0.17013362,1.0088748,0.14509806,0.060622014,0.7979166666666667,0.24375,1
135037,0.21176471,0.25882354,0.20392157,0.2248366,0.17854789,0.57261914,0.16993465,0.24276324,0.8104166666666667,0.31875,1
135037,0.17254902,0.21176471,0.16862746,0.18431373,0.40583053,1.2941725,0.42941190324999995,0.27704573500000007,0.70625,0.55,1
135037,0.38431373,0.5058824,0.5176471,0.46928105,0.062226996,-0.88076,0.10588232,0.058925074,0.3708333333333333,0.596875,1
135037,0.9882353,0.9882353,0.98039216,0.9856209,0.0010773159,-0.78542095,0.040522873,0.00401164,0.5270833333333333,0.559375,1
135037,0.99215686,1.0,0.9882353,0.99346405,0.12173398,-2.3561945,0.005228877,0.25433162,0.68125,0.35,1
135037,0.28627452,0.41960785,0.42745098,0.37777779,0.078051604,-1.2583048,0.064052284,0.04362481,0.3583333333333333,0.596875,1
135037,0.21960784,0.2509804,0.20784314,0.22614379,0.23252095,0.67397356,0.2183007,0.27704573500000007,0.8083333333333333,0.33125,1
135037,0.13333334,0.16862746,0.14901961,0.1503268,0.21609433,1.9048095,0.30196077,0.27063736,0.5875,0.665625,1
135037,0.3137255,0.42745098,0.4509804,0.39738563,0.042069573,-1.4801365,0.061437905,0.039475925,0.4020833333333333,0.59375,1
135037,0.9882353,1.0,0.9137255,0.96732026,0.35348466,-1.4563315,0.2836601,0.16771963,0.7104166666666667,0.63125,1
135037,0.40784314,0.44313726,0.32941177,0.39346406,0.19548687,1.0731602,0.34640524,0.20337756,0.7375,0.675,1
135037,0.41960785,0.49411765,0.54901963,0.48758173,0.050483488,-1.6614562,0.07450986,0.036325507,0.7375,0.228125,1
135037,0.99607843,0.99607843,0.9882353,0.99346405,0.09636792,-2.255413,0.0039215684,0.25018245,0.6416666666666667,0.421875,1
135037,0.24313726,0.28627452,0.29411766,0.27450982,0.38050395,1.5758014,0.08627452,0.13675648,0.6291666666666667,0.671875,1
135037,0.19607843,0.21960784,0.21960784,0.21176471,0.3775911,1.8676637,0.30980396,0.14587627,0.5708333333333333,0.659375,1
135037,0.22745098,0.26666668,0.23529412,0.24313726,0.50588464525,0.67640686,0.42941190324999995,0.27704573500000007,0.8166666666666667,0.309375,1
135037,0.47058824,0.5568628,0.6,0.5424837,0.022731874,1.7221733,0.09019607,0.03232444,0.7395833333333334,0.2125,1
135037,0.4,0.43137255,0.3882353,0.40653595,0.50588464525,0.46405527,0.3973856,0.27704573500000007,0.7791666666666667,0.409375,1
135037,0.3137255,0.4117647,0.43137255,0.38562092,0.014097707,-2.4710712,0.002614379,0.040404167,0.4770833333333333,0.5875,1
135037,0.19607843,0.30588236,0.30980393,0.27058825,0.106344,-0.71950394,0.0065359473,0.046154525,0.2854166666666666,0.51875,1
135037,0.5686275,0.60784316,0.5764706,0.58431375,0.1436044,1.9143554,0.20522863,0.10445881,0.66875,0.6875,1
135037,0.47843137,0.5803922,0.6313726,0.5633987,0.034355294,-3.0750246,0.061437905,0.06651634,0.7541666666666667,0.2125,1
135037,0.21568628,0.3529412,0.3764706,0.3150327,0.038849764,-1.080839,0.0,0.02422227,0.3395833333333333,0.59375,1
135037,0.46666667,0.5019608,0.52156866,0.49673203,0.026835129,-2.1745455,0.028758228,0.10736589,0.5875,0.53125,1
135037,0.27450982,0.3529412,0.3882353,0.3385621,0.026607133,-2.910502,0.0065359473,0.013104804,0.7791666666666667,0.13125,1
135037,0.36862746,0.41568628,0.4,0.39477125,0.19787076,0.09832795,0.3281046,0.20280313,0.4875,0.571875,1
135037,0.9137255,0.99607843,0.9607843,0.95686275,0.083975196,-1.3929708,0.007843196,0.100146174,0.7354166666666667,0.63125,1
135037,0.91764706,0.96862745,0.9019608,0.9294118,0.29741684,-1.1833935,0.253595,0.21105339,0.6791666666666667,0.628125,1
135037,0.3137255,0.45882353,0.53333336,0.43529415,0.09500492,2.0864615,0.0052286983,0.05240628,0.75625,0.2,1
135037,0.21176471,0.23921569,0.20784314,0.21960784,0.26043284,0.86407363,0.24313729,0.27704573500000007,0.8041666666666667,0.3375,1
135037,0.9098039,0.9607843,0.89411765,0.92156863,0.27121282,-1.515999,0.08235276,0.14962773,0.68125,0.628125,1
135037,0.5529412,0.54509807,0.5647059,0.5542484,0.0963815,-3.1218324,0.13464054,0.045894865,0.7479166666666667,0.2125,1
135037,0.23921569,0.35686275,0.3647059,0.32026145,0.10244611,2.8975158,0.0248366,0.052137744,0.2791666666666667,0.528125,1
135037,1.0,1.0,0.99215686,0.9973857,0.025149645,-2.5283852,0.013072133,0.21645886,0.7,0.31875,1
135037,0.27450982,0.36862746,0.38431373,0.34248367,0.025322078,1.2014627,0.036601305,0.021512447,0.34375,0.6125,1
135037,0.43137255,0.4627451,0.47058824,0.45490196,0.09664,0.2918343,0.12810457,0.09406054,0.7854166666666667,0.2375,1
135037,0.9882353,1.0,0.98039216,0.9895425,0.010019399,-1.7234526,0.0026142,0.180335,0.6270833333333333,0.45,1
135037,0.5254902,0.5764706,0.5372549,0.54640526,0.15587345,1.7950318,0.3398692,0.09580786,0.6729166666666667,0.690625,1
135037,0.48235294,0.6862745,0.63529414,0.6013072,0.2765199,-0.93004984,0.041830063,0.1497444,0.7875,0.9,1
135037,0.98039216,1.0,0.9764706,0.985621,0.11098193,-2.3756099,0.010457337,0.2579015,0.6270833333333333,0.453125,1
135037,0.21568628,0.30980393,0.3254902,0.28366014,0.152626,2.0255156,0.047058806,0.09346908,0.4166666666666667,0.634375,1
135037,0.23137255,0.34117648,0.3882353,0.32026145,0.008685401,-2.2318397,0.013071895,0.010949646,0.76875,0.146875,1
135037,0.9843137,0.9882353,1.0,0.9908497,0.0024089077,-1.2490549,0.011764765,0.0054262965,0.5291666666666667,0.559375,1
135037,0.22352941,0.24705882,0.20784314,0.22614379,0.19509761,0.6329588,0.16078432,0.25002375,0.7916666666666666,0.365625,1
135037,0.59607846,0.6392157,0.60784316,0.6143791,0.11541735,1.6865551,0.108496666,0.07492135,0.6770833333333334,0.69375,1
135037,0.9882353,0.9882353,0.9882353,0.9882353,0.07281484,-2.4080014,0.02352941,0.20646201,0.7041666666666667,0.3125,1
135037,0.33333334,0.38039216,0.33333334,0.34901962,0.50588464525,2.2441657,0.42941190324999995,0.27704573500000007,0.7729166666666667,0.415625,1
135037,0.972549,1.0,0.96862745,0.98039216,0.13196273,-1.5188204,0.08104569,0.108297214,0.7270833333333333,0.63125,1
135037,0.1882353,0.23529412,0.23529412,0.21960784,0.33405802,1.4530882,0.18823531,0.1319837,0.6416666666666667,0.671875,1
135037,0.654902,0.7137255,0.73333335,0.7006536,0.062631294,-0.71654207,0.0026144385,0.040849622,0.25625,0.0375,0
135037,0.63529414,0.8392157,0.7921569,0.75555557,0.08713752,2.1127148,0.13856208,0.06892596,0.1083333333333333,0.1,0
135037,0.23921569,0.3882353,0.4,0.34248367,0.0024088968,1.2490458,0.002614379,0.0033004165,0.28125,0.4875,0
135037,0.44705883,0.5294118,0.54901963,0.50849676,0.03408823,-1.8076464,0.02352956,0.02449693,0.3541666666666667,0.475,0
135037,0.43529412,0.52156866,0.5764706,0.51111114,0.033213113,-2.5026786,0.007843167,0.023607275,0.8520833333333333,0.046875,0
